"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","TAXSS","TOT","PC_GDP","A","2021",11.613,
"EST","TAXSS","TOT","PC_GDP","A","2022",11.393,
"EST","TAXSS","TOT","PC_TOT_TAX","A","1995",33.947,
"EST","TAXSS","TOT","PC_TOT_TAX","A","1996",33.979,
"EST","TAXSS","TOT","PC_TOT_TAX","A","1997",33.118,
"EST","TAXSS","TOT","PC_TOT_TAX","A","1998",32.853,
"EST","TAXSS","TOT","PC_TOT_TAX","A","1999",33.905,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2000",35.107,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2001",35.096,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2002",35.221,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2003",34.299,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2004",33.089,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2005",33.977,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2006",32.776,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2007",33.126,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2008",36.426,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2009",36.832,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2010",38.407,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2011",36.836,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2012",35.218,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2013",34.693,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2014",33.893,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2015",33.463,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2016",33.528,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2017",34.202,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2018",34.909,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2019",35.024,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2020",36.465,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2021",34.657,
"EST","TAXSS","TOT","PC_TOT_TAX","A","2022",34.751,
"ISR","TAXSS","TOT","PC_GDP","A","1995",4.717,
"ISR","TAXSS","TOT","PC_GDP","A","1996",4.749,
"ISR","TAXSS","TOT","PC_GDP","A","1997",4.987,
"ISR","TAXSS","TOT","PC_GDP","A","1998",4.944,
"ISR","TAXSS","TOT","PC_GDP","A","1999",4.937,
"ISR","TAXSS","TOT","PC_GDP","A","2000",4.963,
"ISR","TAXSS","TOT","PC_GDP","A","2001",5.246,
"ISR","TAXSS","TOT","PC_GDP","A","2002",5.296,
"ISR","TAXSS","TOT","PC_GDP","A","2003",5.397,
"ISR","TAXSS","TOT","PC_GDP","A","2004",5.258,
"ISR","TAXSS","TOT","PC_GDP","A","2005",5.241,
"ISR","TAXSS","TOT","PC_GDP","A","2006",5.106,
"ISR","TAXSS","TOT","PC_GDP","A","2007",5.013,
"ISR","TAXSS","TOT","PC_GDP","A","2008",5.111,
"ISR","TAXSS","TOT","PC_GDP","A","2009",4.935,
"ISR","TAXSS","TOT","PC_GDP","A","2010",5.076,
"ISR","TAXSS","TOT","PC_GDP","A","2011",5.096,
"ISR","TAXSS","TOT","PC_GDP","A","2012",4.961,
"ISR","TAXSS","TOT","PC_GDP","A","2013",4.966,
"ISR","TAXSS","TOT","PC_GDP","A","2014",4.995,
"ISR","TAXSS","TOT","PC_GDP","A","2015",5.062,
"ISR","TAXSS","TOT","PC_GDP","A","2016",5.148,
"ISR","TAXSS","TOT","PC_GDP","A","2017",5.198,
"ISR","TAXSS","TOT","PC_GDP","A","2018",5.244,
"ISR","TAXSS","TOT","PC_GDP","A","2019",5.224,
"ISR","TAXSS","TOT","PC_GDP","A","2020",5.153,
"ISR","TAXSS","TOT","PC_GDP","A","2021",5.032,
"ISR","TAXSS","TOT","PC_GDP","A","2022",5.033,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","1995",13.87,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","1996",14.135,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","1997",14.551,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","1998",14.839,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","1999",14.846,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2000",14.56,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2001",15.498,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2002",16.04,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2003",16.715,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2004",16.25,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2005",15.998,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2006",15.311,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2007",15.041,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2008",16.267,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2009",16.868,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2010",16.814,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2011",16.77,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2012",16.792,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2013",16.326,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2014",16.252,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2015",16.271,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2016",16.555,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2017",16.09,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2018",16.995,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2019",17.285,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2020",17.357,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2021",15.486,
"ISR","TAXSS","TOT","PC_TOT_TAX","A","2022",15.276,
"SVN","TAXSS","TOT","PC_GDP","A","1995",17.285,
"SVN","TAXSS","TOT","PC_GDP","A","1996",15.575,
"SVN","TAXSS","TOT","PC_GDP","A","1997",14.823,
"SVN","TAXSS","TOT","PC_GDP","A","1998",14.931,
"SVN","TAXSS","TOT","PC_GDP","A","1999",14.727,
"SVN","TAXSS","TOT","PC_GDP","A","2000",14.931,
"SVN","TAXSS","TOT","PC_GDP","A","2001",15.103,
"SVN","TAXSS","TOT","PC_GDP","A","2002",15.005,
"SVN","TAXSS","TOT","PC_GDP","A","2003",14.888,
"SVN","TAXSS","TOT","PC_GDP","A","2004",14.901,
"SVN","TAXSS","TOT","PC_GDP","A","2005",15.072,
"SVN","TAXSS","TOT","PC_GDP","A","2006",14.74,
"SVN","TAXSS","TOT","PC_GDP","A","2007",14.36,
"SVN","TAXSS","TOT","PC_GDP","A","2008",14.657,
"SVN","TAXSS","TOT","PC_GDP","A","2009",15.524,
"SVN","TAXSS","TOT","PC_GDP","A","2010",15.802,
"SVN","TAXSS","TOT","PC_GDP","A","2011",15.601,
"SVN","TAXSS","TOT","PC_GDP","A","2012",15.823,
"SVN","TAXSS","TOT","PC_GDP","A","2013",15.492,
"SVN","TAXSS","TOT","PC_GDP","A","2014",15.269,
"SVN","TAXSS","TOT","PC_GDP","A","2015",15.399,
"SVN","TAXSS","TOT","PC_GDP","A","2016",15.386,
"SVN","TAXSS","TOT","PC_GDP","A","2017",15.406,
"SVN","TAXSS","TOT","PC_GDP","A","2018",15.434,
"SVN","TAXSS","TOT","PC_GDP","A","2019",15.616,
"SVN","TAXSS","TOT","PC_GDP","A","2020",16.803,
"SVN","TAXSS","TOT","PC_GDP","A","2021",16.381,
"SVN","TAXSS","TOT","PC_GDP","A","2022",16.023,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","1995",44.166,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","1996",40.835,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","1997",39.995,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","1998",39.449,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","1999",38.537,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2000",39.606,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2001",39.972,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2002",39.196,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2003",38.77,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2004",38.741,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2005",38.503,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2006",38.102,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2007",37.748,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2008",39.292,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2009",41.844,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2010",41.818,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2011",41.793,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2012",42.04,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2013",41.597,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2014",41.069,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2015",41.272,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2016",41.155,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2017",41.562,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2018",41.446,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2019",42.013,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2020",45.128,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2021",43.176,
"SVN","TAXSS","TOT","PC_TOT_TAX","A","2022",42.858,
"OAVG","TAXSS","TOT","PC_GDP","A","1965",4.473,
"OAVG","TAXSS","TOT","PC_GDP","A","1966",4.699,
"OAVG","TAXSS","TOT","PC_GDP","A","1967",5.06,
"OAVG","TAXSS","TOT","PC_GDP","A","1968",5.195,
"OAVG","TAXSS","TOT","PC_GDP","A","1969",5.248,
"OAVG","TAXSS","TOT","PC_GDP","A","1970",5.082,
"OAVG","TAXSS","TOT","PC_GDP","A","1971",5.499,
"OAVG","TAXSS","TOT","PC_GDP","A","1972",5.422,
"OAVG","TAXSS","TOT","PC_GDP","A","1973",5.632,
"OAVG","TAXSS","TOT","PC_GDP","A","1974",5.935,
"OAVG","TAXSS","TOT","PC_GDP","A","1975",6.343,
"OAVG","TAXSS","TOT","PC_GDP","A","1976",6.776,
"OAVG","TAXSS","TOT","PC_GDP","A","1977",7.019,
"OAVG","TAXSS","TOT","PC_GDP","A","1978",7.052,
"OAVG","TAXSS","TOT","PC_GDP","A","1979",7.052,
"OAVG","TAXSS","TOT","PC_GDP","A","1980",6.863,
"OAVG","TAXSS","TOT","PC_GDP","A","1981",7.04,
"OAVG","TAXSS","TOT","PC_GDP","A","1982",7.184,
"OAVG","TAXSS","TOT","PC_GDP","A","1983",7.302,
"OAVG","TAXSS","TOT","PC_GDP","A","1984",7.267,
"OAVG","TAXSS","TOT","PC_GDP","A","1985",7.334,
"OAVG","TAXSS","TOT","PC_GDP","A","1986",7.441,
"OAVG","TAXSS","TOT","PC_GDP","A","1987",7.548,
"OAVG","TAXSS","TOT","PC_GDP","A","1988",7.506,
"OAVG","TAXSS","TOT","PC_GDP","A","1989",7.483,
"OAVG","TAXSS","TOT","PC_GDP","A","1990",7.085,
"OAVG","TAXSS","TOT","PC_GDP","A","1991",7.662,
"OAVG","TAXSS","TOT","PC_GDP","A","1992",7.905,
"OAVG","TAXSS","TOT","PC_GDP","A","1993",8.238,
"OAVG","TAXSS","TOT","PC_GDP","A","1994",8.159,
"OAVG","TAXSS","TOT","PC_GDP","A","1995",8.51,
"OAVG","TAXSS","TOT","PC_GDP","A","1996",8.533,
"OAVG","TAXSS","TOT","PC_GDP","A","1997",8.491,
"OAVG","TAXSS","TOT","PC_GDP","A","1998",8.39,
"OAVG","TAXSS","TOT","PC_GDP","A","1999",8.435,
"OAVG","TAXSS","TOT","PC_GDP","A","2000",8.375,
"OAVG","TAXSS","TOT","PC_GDP","A","2001",8.436,
"OAVG","TAXSS","TOT","PC_GDP","A","2002",8.473,
"OAVG","TAXSS","TOT","PC_GDP","A","2003",8.449,
"OAVG","TAXSS","TOT","PC_GDP","A","2004",8.331,
"OAVG","TAXSS","TOT","PC_GDP","A","2005",8.283,
"OAVG","TAXSS","TOT","PC_GDP","A","2006",8.221,
"OAVG","TAXSS","TOT","PC_GDP","A","2007",8.217,
"OAVG","TAXSS","TOT","PC_GDP","A","2008",8.342,
"OAVG","TAXSS","TOT","PC_GDP","A","2009",8.669,
"OAVG","TAXSS","TOT","PC_GDP","A","2010",8.609,
"OAVG","TAXSS","TOT","PC_GDP","A","2011",8.638,
"OAVG","TAXSS","TOT","PC_GDP","A","2012",8.73,
"OAVG","TAXSS","TOT","PC_GDP","A","2013",8.803,
"OAVG","TAXSS","TOT","PC_GDP","A","2014",8.778,
"OAVG","TAXSS","TOT","PC_GDP","A","2015",8.783,
"OAVG","TAXSS","TOT","PC_GDP","A","2016",8.901,
"OAVG","TAXSS","TOT","PC_GDP","A","2017",8.861,
"OAVG","TAXSS","TOT","PC_GDP","A","2018",8.947,
"OAVG","TAXSS","TOT","PC_GDP","A","2019",8.929,
"OAVG","TAXSS","TOT","PC_GDP","A","2020",9.187,
"OAVG","TAXSS","TOT","PC_GDP","A","2021",9.015,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1965",17.574,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1966",18.02,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1967",19.014,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1968",19.243,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1969",19.224,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1970",19.063,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1971",20.434,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1972",19.832,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1973",20.427,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1974",21.157,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1975",21.935,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1976",22.524,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1977",22.74,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1978",22.719,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1979",22.732,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1980",22.059,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1981",22.127,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1982",22.242,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1983",22.173,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1984",22.108,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1985",22.051,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1986",21.946,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1987",21.989,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1988",21.965,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1989",22.177,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1990",21.777,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1991",23.14,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1992",23.58,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1993",24.386,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1994",24.28,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1995",25.472,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1996",25.522,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1997",25.229,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1998",24.895,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","1999",24.974,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2000",24.901,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2001",25.402,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2002",25.636,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2003",25.692,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2004",25.485,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2005",25.045,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2006",24.704,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2007",24.52,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2008",25.201,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2009",26.775,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2010",26.581,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2011",26.368,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2012",26.309,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2013",26.285,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2014",26.083,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2015",25.921,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2016",25.923,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2017",25.778,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2018",25.937,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2019",25.942,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2020",26.591,
"OAVG","TAXSS","TOT","PC_TOT_TAX","A","2021",25.629,
"LVA","TAXSS","TOT","PC_GDP","A","1995",10.971,
"LVA","TAXSS","TOT","PC_GDP","A","1996",10.304,
"LVA","TAXSS","TOT","PC_GDP","A","1997",10.183,
"LVA","TAXSS","TOT","PC_GDP","A","1998",10.114,
"LVA","TAXSS","TOT","PC_GDP","A","1999",10.313,
"LVA","TAXSS","TOT","PC_GDP","A","2000",9.742,
"LVA","TAXSS","TOT","PC_GDP","A","2001",9.117,
"LVA","TAXSS","TOT","PC_GDP","A","2002",9.025,
"LVA","TAXSS","TOT","PC_GDP","A","2003",8.412,
"LVA","TAXSS","TOT","PC_GDP","A","2004",8.261,
"LVA","TAXSS","TOT","PC_GDP","A","2005",7.895,
"LVA","TAXSS","TOT","PC_GDP","A","2006",8.006,
"LVA","TAXSS","TOT","PC_GDP","A","2007",7.813,
"LVA","TAXSS","TOT","PC_GDP","A","2008",7.903,
"LVA","TAXSS","TOT","PC_GDP","A","2009",9.169,
"LVA","TAXSS","TOT","PC_GDP","A","2010",8.59,
"LVA","TAXSS","TOT","PC_GDP","A","2011",8.922,
"LVA","TAXSS","TOT","PC_GDP","A","2012",8.679,
"LVA","TAXSS","TOT","PC_GDP","A","2013",8.498,
"LVA","TAXSS","TOT","PC_GDP","A","2014",8.39,
"LVA","TAXSS","TOT","PC_GDP","A","2015",8.261,
"LVA","TAXSS","TOT","PC_GDP","A","2016",8.147,
"LVA","TAXSS","TOT","PC_GDP","A","2017",8.373,
"LVA","TAXSS","TOT","PC_GDP","A","2018",9.118,
"LVA","TAXSS","TOT","PC_GDP","A","2019",9.49,
"LVA","TAXSS","TOT","PC_GDP","A","2020",9.854,
"LVA","TAXSS","TOT","PC_GDP","A","2021",9.501,
"LVA","TAXSS","TOT","PC_GDP","A","2022",9.235,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","1995",36.92,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","1996",35.326,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","1997",33.661,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","1998",32.355,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","1999",34.09,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2000",33.534,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2001",32.421,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2002",32.448,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2003",30.687,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2004",29.989,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2005",28.396,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2006",28.015,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2007",27.711,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2008",28.413,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2009",32.667,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2010",30.098,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2011",30.625,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2012",29.812,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2013",28.874,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2014",28.236,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2015",27.731,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2016",26.51,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2017",26.93,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2018",29.366,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2019",30.706,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2020",31.844,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2021",31.127,
"LVA","TAXSS","TOT","PC_TOT_TAX","A","2022",30.556,
"LTU","TAXSS","TOT","PC_GDP","A","1995",7.204,
"LTU","TAXSS","TOT","PC_GDP","A","1996",7.687,
"LTU","TAXSS","TOT","PC_GDP","A","1997",8.976,
"LTU","TAXSS","TOT","PC_GDP","A","1998",9.985,
"LTU","TAXSS","TOT","PC_GDP","A","1999",9.817,
"LTU","TAXSS","TOT","PC_GDP","A","2000",9.913,
"LTU","TAXSS","TOT","PC_GDP","A","2001",9.385,
"LTU","TAXSS","TOT","PC_GDP","A","2002",9.188,
"LTU","TAXSS","TOT","PC_GDP","A","2003",9.114,
"LTU","TAXSS","TOT","PC_GDP","A","2004",9.062,
"LTU","TAXSS","TOT","PC_GDP","A","2005",8.837,
"LTU","TAXSS","TOT","PC_GDP","A","2006",9.067,
"LTU","TAXSS","TOT","PC_GDP","A","2007",9.081,
"LTU","TAXSS","TOT","PC_GDP","A","2008",9.471,
"LTU","TAXSS","TOT","PC_GDP","A","2009",12.465,
"LTU","TAXSS","TOT","PC_GDP","A","2010",11.633,
"LTU","TAXSS","TOT","PC_GDP","A","2011",11.04,
"LTU","TAXSS","TOT","PC_GDP","A","2012",10.762,
"LTU","TAXSS","TOT","PC_GDP","A","2013",10.77,
"LTU","TAXSS","TOT","PC_GDP","A","2014",11.062,
"LTU","TAXSS","TOT","PC_GDP","A","2015",11.568,
"LTU","TAXSS","TOT","PC_GDP","A","2016",12.084,
"LTU","TAXSS","TOT","PC_GDP","A","2017",12.188,
"LTU","TAXSS","TOT","PC_GDP","A","2018",12.646,
"LTU","TAXSS","TOT","PC_GDP","A","2019",9.644,
"LTU","TAXSS","TOT","PC_GDP","A","2020",10.151,
"LTU","TAXSS","TOT","PC_GDP","A","2021",10.206,
"LTU","TAXSS","TOT","PC_GDP","A","2022",9.913,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","1995",26.053,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","1996",28.195,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","1997",28.725,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","1998",30.479,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","1999",30.055,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2000",32.162,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2001",31.969,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2002",31.652,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2003",31.799,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2004",31.219,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2005",30.229,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2006",30.057,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2007",30.209,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2008",30.939,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2009",41.255,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2010",41.127,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2011",40.639,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2012",39.982,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2013",40.029,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2014",40.26,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2015",39.972,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2016",40.747,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2017",41.163,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2018",41.82,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2019",31.874,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2020",32.526,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2021",31.803,
"LTU","TAXSS","TOT","PC_TOT_TAX","A","2022",31.123,
"COL","TAXSS","TOT","PC_GDP","A","1990",0.896,
"COL","TAXSS","TOT","PC_GDP","A","1991",1.849,
"COL","TAXSS","TOT","PC_GDP","A","1992",1.956,
"COL","TAXSS","TOT","PC_GDP","A","1993",2.193,
"COL","TAXSS","TOT","PC_GDP","A","1994",2.803,
"COL","TAXSS","TOT","PC_GDP","A","1995",3.642,
"COL","TAXSS","TOT","PC_GDP","A","1996",3.93,
"COL","TAXSS","TOT","PC_GDP","A","1997",4.09,
"COL","TAXSS","TOT","PC_GDP","A","1998",3.502,
"COL","TAXSS","TOT","PC_GDP","A","1999",3.238,
"COL","TAXSS","TOT","PC_GDP","A","2000",2.557,
"COL","TAXSS","TOT","PC_GDP","A","2001",2.533,
"COL","TAXSS","TOT","PC_GDP","A","2002",2.305,
"COL","TAXSS","TOT","PC_GDP","A","2003",2.114,
"COL","TAXSS","TOT","PC_GDP","A","2004",2.385,
"COL","TAXSS","TOT","PC_GDP","A","2005",2.321,
"COL","TAXSS","TOT","PC_GDP","A","2006",2.241,
"COL","TAXSS","TOT","PC_GDP","A","2007",2.262,
"COL","TAXSS","TOT","PC_GDP","A","2008",2.021,
"COL","TAXSS","TOT","PC_GDP","A","2009",2.061,
"COL","TAXSS","TOT","PC_GDP","A","2010",2.11,
"COL","TAXSS","TOT","PC_GDP","A","2011",1.665,
"COL","TAXSS","TOT","PC_GDP","A","2012",1.773,
"COL","TAXSS","TOT","PC_GDP","A","2013",2.331,
"COL","TAXSS","TOT","PC_GDP","A","2014",1.798,
"COL","TAXSS","TOT","PC_GDP","A","2015",1.688,
"COL","TAXSS","TOT","PC_GDP","A","2016",1.788,
"COL","TAXSS","TOT","PC_GDP","A","2017",1.451,
"COL","TAXSS","TOT","PC_GDP","A","2018",1.842,
"COL","TAXSS","TOT","PC_GDP","A","2019",1.875,
"COL","TAXSS","TOT","PC_GDP","A","2020",1.866,
"COL","TAXSS","TOT","PC_GDP","A","2021",1.916,
"COL","TAXSS","TOT","PC_GDP","A","2022",1.633,
"COL","TAXSS","TOT","PC_TOT_TAX","A","1990",7.893,
"COL","TAXSS","TOT","PC_TOT_TAX","A","1991",13.88,
"COL","TAXSS","TOT","PC_TOT_TAX","A","1992",14.063,
"COL","TAXSS","TOT","PC_TOT_TAX","A","1993",15.261,
"COL","TAXSS","TOT","PC_TOT_TAX","A","1994",17.805,
"COL","TAXSS","TOT","PC_TOT_TAX","A","1995",22.716,
"COL","TAXSS","TOT","PC_TOT_TAX","A","1996",23.524,
